titleNo,assgNo,fixcount,firstPassCnt,P1stFixation,P2stFixation,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,nRegressFrom,regressLen,nextWordRegress,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,target
1,317,1.0,1.0,0.5,0.5,168.5,89.5,89.5,99.0,115.5168,303.40160000000003,135.74585,183.64375,179.8974,89.5,89.5,0.5,526.0,0.0,0.0,-0.020550000000000002,0.14195,0.01475,1
1,318,1.125,1.5,0.875,1.0,57.0,174.0,223.5,176.5,152.432025,203.2877125,132.4344375,66.5472375,61.95185,166.375,149.0,1.5,457.0,0.375,385.0,0.2395125,0.2573875,0.035475,0
1,319,1.3636363636363635,1.3636363636363635,1.0,0.0,115.63636363636364,121.0909090909091,159.0,105.0,171.6819909090909,221.70522727272726,164.44899999999998,62.89182727272728,63.52574545454545,155.45454545454547,114.77272727272727,0.5454545454545454,265.54545454545456,0.36363636363636365,272.90909090909093,0.09860909090909091,0.25924545454545456,0.027645454545454543,1
1,32,1.0,1.0,1.0,0.5,179.0,268.5,268.5,223.75,107.6231,192.008175,102.321675,66.17595,62.417249999999996,223.75,223.75,0.5,89.5,0.25,44.75,0.044774999999999995,0.10315,0.06785,1
1,320,1.5,1.5,0.75,0.25,44.75,104.25,203.75,79.75,245.24735,110.419675,256.307525,47.156275,47.9902,218.75,141.625,0.25,39.75,0.5,79.5,0.32020000000000004,0.2787,0.06747500000000001,2
1,321,1.1666666666666667,1.3333333333333333,0.6666666666666666,0.6666666666666666,109.0,162.0,195.0,99.16666666666667,286.87611666666663,331.33528333333334,256.68371666666667,88.15131666666667,84.20088333333332,152.16666666666666,122.41666666666667,0.16666666666666666,96.33333333333333,0.6666666666666666,109.33333333333333,0.010283333333333335,0.07145,0.0152,1
1,322,1.5,1.5,1.0,0.3333333333333333,96.0,155.66666666666666,231.83333333333334,125.83333333333333,209.94821666666667,105.4975,181.4494,69.21568333333333,61.8371,231.83333333333334,169.44445,0.0,0.0,0.0,0.0,0.059783333333333334,0.0717,0.16668333333333332,2
1,323,1.3333333333333333,1.3333333333333333,1.0,0.0,86.0,152.33333333333334,192.0,139.0,74.66363333333332,112.5542,63.724866666666664,42.199733333333334,39.2925,192.0,149.0,0.0,0.0,0.0,0.0,0.2822,0.28386666666666666,0.08950000000000001,1
1,324,1.0,1.0,1.0,1.0,149.0,169.0,169.0,159.0,203.44945,86.726925,222.542425,55.2949,49.318925,204.0,204.0,0.5,69.5,0.5,69.5,0.12395,0.142075,0.0355,0
1,325,2.0,2.0,1.0,0.0,49.5,119.5,258.5,139.0,122.40915,236.95170000000002,88.86085,132.8981,47.945100000000004,258.5,129.25,0.0,0.0,0.0,0.0,0.2227,0.1647,0.09425,1
1,326,1.0,1.0,1.0,0.0,0.0,139.0,139.0,139.0,0.0,105.5616,0.0,93.7777,115.4654,139.0,139.0,0.0,0.0,0.0,0.0,0.1592,0.0342,0.0514,0
1,327,1.0,1.0,1.0,0.0,278.0,199.0,199.0,119.0,82.0061,87.5557,133.2817,50.3115,39.8246,199.0,199.0,0.0,0.0,0.0,0.0,0.1392,0.1672,0.0634,0
1,328,1.2,1.0,0.4,1.0,91.4,186.6,186.6,167.0,308.35614,279.45954,270.58849999999995,102.09796,97.13344,194.6,166.8,0.0,0.0,0.0,0.0,0.054000000000000006,0.0723,0.01934,0
1,329,1.0,1.0,1.0,1.0,0.0,219.0,219.0,179.0,210.10055,134.44979999999998,241.51865,61.289649999999995,71.91855,199.0,199.0,0.0,0.0,0.0,0.0,0.1525,0.050749999999999997,0.035,1
1,33,1.25,1.25,0.25,1.0,159.0,158.875,238.375,146.375,190.1568,274.596275,216.342025,96.819725,75.38273749999999,216.125,170.125,0.75,191.25,0.625,1362.0,0.130775,0.1815875,0.0283125,1
1,330,1.5,1.5,1.0,0.0,79.5,139.0,188.5,169.0,45.8837,187.8982,49.50255,72.1204,114.0141,188.5,134.0,0.0,0.0,0.0,0.0,0.39225,0.3835,0.03985,0
1,331,1.5,1.5,1.0,0.0,99.5,149.0,248.5,159.0,63.9966,138.68805,28.8531,86.3129,93.17685,248.5,159.0,0.0,0.0,0.0,0.0,0.17075,0.13925,0.07100000000000001,0
1,333,1.5,1.5,0.5,0.5,89.5,258.5,318.0,129.0,217.34455,400.6461,258.6038,86.46549999999999,48.26905,318.0,213.75,0.0,0.0,0.0,0.0,0.072,0.06075,0.050350000000000006,0
1,334,1.25,1.25,1.0,0.0,209.0,174.0,228.75,194.0,153.970225,245.64007500000002,123.50947500000001,86.57685,67.354625,228.75,181.5,0.0,0.0,0.0,0.0,0.235,0.25075000000000003,0.037825,1
1,335,1.0,1.0,1.0,0.0,112.66666666666667,165.66666666666666,165.66666666666666,178.66666666666666,62.24776666666666,148.19896666666665,41.525800000000004,65.03756666666668,66.63746666666667,165.66666666666666,165.66666666666666,0.0,0.0,0.0,0.0,0.2055,0.123,0.06993333333333333,1
1,336,1.4,1.2,1.0,0.0,127.1,147.0,176.8,147.0,170.85643,224.2971,160.35240000000002,46.07766,58.69532,256.4,170.9,0.5,610.5,0.4,773.7,0.11165,0.11095000000000002,0.02187,1
1,34,1.0,1.0,1.0,0.0,139.0,139.0,139.0,202.8,133.6757,156.68292,108.45268000000002,53.037040000000005,53.97232,159.0,159.0,0.4,159.2,0.2,127.4,0.1313,0.31020000000000003,0.020579999999999998,0
1,35,1.0,1.0,0.5,0.5,149.0,199.0,199.0,209.0,110.83155,138.22695,172.91140000000001,93.1448,92.86725,199.0,199.0,0.5,408.0,0.0,199.0,0.15005,0.3093,0.04155,0
1,37,1.0,1.0,1.0,1.0,159.0,139.0,139.0,99.0,83.2113,116.4313,100.8442,76.40815,74.75155000000001,159.0,159.0,0.0,0.0,0.0,139.0,0.0393,0.0698,0.019700000000000002,0
1,38,1.0,1.0,0.5,1.0,169.0,189.0,189.0,233.5,144.534975,163.677875,119.26925,88.002925,89.16665,189.0,189.0,0.5,268.5,0.0,0.0,0.0004249999999999983,0.0438,0.028999999999999998,0
1,39,1.6666666666666667,1.3333333333333333,0.5,1.0,102.66666666666667,152.16666666666666,195.16666666666666,155.5,137.49071666666666,81.31223333333334,124.16311666666667,41.5178,40.16076666666667,241.5,151.08333333333334,1.0,287.5,0.3333333333333333,635.0,0.21645,0.3402,0.08688333333333333,2
1,4,1.0,1.0,0.5,0.5,198.5,278.5,278.5,189.0,179.6472,468.5063,178.92035,54.93285,66.10985,278.5,278.5,0.0,0.0,0.0,447.5,0.26125,0.396,0.03515,0
1,40,1.5,1.5,1.0,0.0,203.75,178.75,228.25,168.75,168.287775,219.939975,111.033075,76.1291,78.96170000000001,228.25,176.25,0.0,0.0,0.0,0.0,0.1637,0.1157,0.06565,1
1,41,1.0,1.0,0.3333333333333333,0.5,139.33333333333334,189.0,189.0,188.83333333333334,136.33835000000002,150.98153333333335,148.09086666666667,57.03421666666666,61.45681666666667,179.0,179.0,0.6666666666666666,1053.3333333333333,0.3333333333333333,159.16666666666666,0.13336666666666666,0.16845,0.01905,0
1,42,1.1428571428571428,1.1428571428571428,0.2857142857142857,0.14285714285714285,187.71428571428572,139.14285714285714,167.57142857142858,162.0,237.01507142857142,286.7055,252.9173,80.91822857142857,89.70044285714286,181.85714285714286,156.28571428571428,0.5714285714285714,440.42857142857144,0.42857142857142855,213.28571428571428,0.049985714285714286,0.08248571428571429,0.019399999999999997,0
1,43,1.4285714285714286,1.1428571428571428,0.42857142857142855,1.0,144.71428571428572,167.57142857142858,187.42857142857142,184.42857142857142,320.6774,261.9460857142857,315.19537142857143,122.22424285714285,96.51071428571429,196.0,142.0,0.5714285714285714,2563.1428571428573,0.0,153.42857142857142,0.19212857142857143,0.14927142857142855,0.01622857142857143,0
1,44,1.0,1.0,1.0,0.0,159.0,175.0,175.0,175.0,102.14982,160.08318,80.6182,53.402319999999996,60.68682,163.0,163.0,0.2,27.8,0.6,286.2,0.14220000000000002,0.1983,0.010899999999999998,1
1,45,1.0,1.0,0.5,0.5,199.0,149.0,149.0,119.0,114.7567,165.5541,125.35624999999999,56.93405,65.8485,149.0,149.0,0.5,159.0,0.0,298.0,0.0686,0.0766,0.0235,0
1,46,1.0,1.0,0.4,1.0,107.4,163.0,163.0,119.0,256.48436000000004,87.59837999999999,248.78578000000002,47.669799999999995,47.337720000000004,147.0,147.0,0.4,285.6,0.0,0.0,0.2931,0.4361,0.03776,1
1,47,1.75,1.5,0.5,1.0,136.5,168.875,268.25,174.0,286.7523,230.5265,259.17556249999996,79.6195875,90.61515,305.625,178.90625,0.625,783.0,0.625,372.875,0.0327875,0.0671625,0.0377875,2
1,48,1.0,1.0,1.0,0.4,167.0,202.8,202.8,214.8,205.60394000000002,226.72636000000003,193.2092,97.25228000000001,97.88384,242.6,242.6,0.0,0.0,0.0,338.0,0.052000000000000005,0.1,0.049839999999999995,2
1,5,1.0,1.0,0.8333333333333334,0.5,72.83333333333333,168.83333333333334,168.83333333333334,195.66666666666666,159.5961166666667,216.4968,144.24648333333332,75.85430000000001,75.16171666666666,195.5,195.5,0.6666666666666666,235.0,0.5,597.1666666666666,0.09441666666666666,0.14108333333333334,0.01746666666666667,0
1,50,1.0,1.0,1.0,0.0,159.0,205.66666666666666,205.66666666666666,225.33333333333334,385.57649999999995,197.65506666666667,451.048,115.10056666666667,106.89506666666666,205.66666666666666,205.66666666666666,0.6666666666666666,397.6666666666667,0.3333333333333333,212.33333333333334,0.2126,0.6131,0.047066666666666666,1
1,51,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.8333333333333334,162.33333333333334,132.5,165.66666666666666,109.33333333333333,183.26698333333334,76.4798,156.57345,51.39195,45.94343333333333,159.0,119.22221666666667,0.6666666666666666,115.83333333333333,0.3333333333333333,16.5,0.21851666666666666,0.30926666666666663,0.07141666666666667,2
1,52,1.25,1.75,0.75,0.75,129.0,124.0,184.0,184.0,180.427625,134.732375,205.71955,69.1266,70.24125000000001,213.75,191.375,1.5,4174.5,0.0,223.5,0.13585,0.179975,0.018775,0
1,54,1.0,1.0,1.0,0.0,80.0,139.0,139.0,139.0,58.6963,203.2265,117.3243,63.7887,68.884,139.0,139.0,0.0,0.0,0.0,139.0,0.1618,0.2758,0.0229,0
1,57,1.0,1.0,1.0,0.4,139.0,119.0,119.0,147.0,233.5339,221.20996,257.23008,53.66164,57.12068000000001,151.0,151.0,1.0,286.4,0.8,365.0,0.06804,0.06108,0.01682,0
1,58,1.4,1.4,1.0,0.0,174.8,159.2,210.8,155.2,183.9537,191.18992,119.24734000000001,91.59137999999999,84.6473,210.8,159.1,0.0,0.0,0.0,210.8,0.20378,0.22172,0.03202,0
1,59,1.0,1.0,1.0,0.0,159.0,219.0,219.0,139.0,161.2893,334.9336,220.0954,57.7603,71.1688,219.0,219.0,0.0,0.0,0.0,438.0,0.1404,0.4009,0.0672,1
1,6,1.0,1.0,1.0,0.0,203.5,198.5,198.5,183.75,228.1421,234.44245,206.79792500000002,82.349925,80.7593,198.5,198.5,0.25,29.75,0.25,29.75,-0.017625,0.083,0.0267,0
1,61,1.2857142857142858,1.4285714285714286,0.2857142857142857,1.0,102.14285714285714,125.0,167.71428571428572,116.42857142857143,216.51395714285712,234.43438571428572,192.8772,67.54154285714286,67.44881428571429,147.85714285714286,109.5,0.42857142857142855,53.857142857142854,0.42857142857142855,51.142857142857146,0.17204285714285714,0.27975714285714287,0.011885714285714286,0
1,65,1.6666666666666667,1.6666666666666667,1.0,0.0,112.66666666666667,139.0,264.6666666666667,139.0,104.01006666666667,168.82153333333335,107.7069,25.437966666666664,46.12896666666666,264.6666666666667,155.5,0.0,0.0,0.0,0.0,0.0954,0.0969,0.03216666666666667,1
1,66,1.0,1.0,0.2222222222222222,0.1111111111111111,141.22222222222223,154.88888888888889,154.88888888888889,132.33333333333334,185.06917777777778,325.8674444444444,158.40328888888888,90.3471888888889,94.10266666666666,148.22222222222223,148.22222222222223,0.5555555555555556,165.88888888888889,0.4444444444444444,190.22222222222223,0.14284444444444444,0.21473333333333333,0.014822222222222224,1
1,67,1.0,1.0,1.0,0.0,132.66666666666666,186.0,186.0,172.66666666666666,113.31713333333333,183.13613333333333,75.47426666666667,69.74873333333333,68.05816666666666,186.0,186.0,0.0,0.0,0.0,0.0,1.4297333333333333,2.9684000000000004,0.07353333333333334,0
1,68,1.0,1.0,1.0,0.0,279.0,119.5,119.5,70.0,142.75755,140.2604,116.9645,127.94465,144.14865,119.5,119.5,0.0,0.0,0.0,0.0,1.0519,0.7136499999999999,0.02815,0
1,69,1.0,1.0,1.0,0.0,129.5,259.0,259.0,189.5,197.07135,326.56870000000004,181.1077,62.24865,69.11895000000001,259.0,259.0,0.0,0.0,0.0,0.0,0.5891500000000001,1.08165,0.0752,0
1,7,1.0909090909090908,1.0,1.0,0.2727272727272727,157.45454545454547,227.9090909090909,227.9090909090909,254.9090909090909,222.43113636363634,150.02296363636364,201.7298818181818,63.76234545454545,60.273500000000006,227.72727272727272,211.45454545454547,0.5454545454545454,591.0,0.2727272727272727,200.63636363636363,0.12990000000000002,0.2203090909090909,0.04076363636363636,2
1,70,1.0,1.0,1.0,0.0,119.5,179.5,179.5,179.5,72.3749,320.08505,53.0212,47.6601,61.12375,179.5,179.5,0.0,0.0,0.0,0.0,0.14615,0.4999,0.01455,0
1,71,3.0,3.0,1.0,0.0,0.0,757.0,1335.0,478.0,0.0,66.3042,0.0,72.5207,72.6705,1335.0,445.0,0.0,0.0,0.0,0.0,2.6859,2.6859,0.1977,0
1,72,1.25,1.25,1.0,0.0,119.5,189.25,194.25,159.25,136.73055,115.85425000000001,136.922425,55.588925,64.36585,194.25,161.875,0.0,0.0,0.0,0.0,-0.0006,-0.46335,0.029275000000000002,0
1,73,1.25,1.25,0.75,0.75,279.25,194.5,199.5,298.75,116.68797500000001,98.112075,113.91460000000001,60.6193,72.32465,224.25,191.875,0.5,3581.5,1.0,323.75,2.140575,2.91395,0.013825,2
1,74,1.5,1.5,0.5,0.5,249.0,229.0,418.5,159.25,136.5275,195.5121,131.07055,56.57365,76.04675,418.5,245.666675,0.25,179.25,0.25,0.0,0.34657499999999997,0.364825,0.035500000000000004,1
1,75,2.5,2.5,1.0,0.0,209.0,179.0,507.5,209.0,107.6151,155.3809,129.68795,54.8543,132.08885,507.5,209.0,0.0,0.0,0.0,0.0,0.6112,0.8947,0.05245,0
1,76,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.3333333333333333,146.0,225.66666666666666,292.0,199.0,73.3523,154.52626666666666,51.685566666666666,79.15673333333334,119.7736,292.0,215.66666666666666,0.0,0.0,0.0,0.0,0.4057,0.7265333333333333,0.03266666666666667,0
1,77,1.0,1.0,1.0,0.0,209.0,309.0,309.0,488.5,110.64105,133.49095,120.3588,49.635400000000004,59.8656,309.0,309.0,0.0,0.0,0.0,0.0,1.196,0.9445000000000001,0.02725,1
1,78,1.25,1.3333333333333333,0.9166666666666666,0.9166666666666666,229.08333333333334,260.5833333333333,340.25,257.3333333333333,187.85639166666667,272.70684166666666,213.8948333333333,91.503875,177.35081666666667,365.1666666666667,305.4166666666667,1.4166666666666667,5180.333333333333,0.6666666666666666,2938.3333333333335,0.7395416666666667,1.2265416666666666,0.009191666666666666,0
1,79,1.0,1.0,1.0,0.0,129.5,289.0,289.0,289.0,197.16379999999998,144.32195000000002,228.3859,40.390299999999996,52.341499999999996,289.0,289.0,0.0,0.0,0.0,0.0,0.283,1.3475000000000001,0.030600000000000002,1
1,8,1.0,1.0,1.0,0.0,155.0,198.8,198.8,198.8,127.35914,243.50064000000003,95.23746,52.53956000000001,49.23858,198.8,198.8,0.0,0.0,0.0,0.0,-0.0681,0.0959,0.03986,1
1,80,1.0,1.0,1.0,0.0,167.85714285714286,184.85714285714286,184.85714285714286,190.42857142857142,222.1682,221.4967142857143,215.0956857142857,52.749,59.57541428571428,179.14285714285714,179.14285714285714,0.5714285714285714,173.57142857142858,0.42857142857142855,267.42857142857144,1.2987857142857142,2.308642857142857,0.04997142857142857,2
1,81,1.25,1.25,0.75,0.25,139.5,154.5,224.25,74.75,100.67515,182.782925,87.088075,70.71209999999999,88.9022,224.25,186.875,0.25,35.0,0.25,0.0,0.4335,0.556,0.023925,1
1,82,1.0,1.0,1.0,0.0,259.0,199.0,199.0,100.0,60.698,51.9711,59.4138,33.1549,102.4744,199.0,199.0,0.0,0.0,0.0,0.0,0.9555,1.5725,0.0648,2
1,83,1.3333333333333333,1.3333333333333333,1.0,0.0,112.66666666666667,93.0,139.33333333333334,93.0,109.39586666666668,153.08403333333334,60.65743333333333,95.60953333333333,107.49423333333334,139.33333333333334,112.83333333333333,0.0,0.0,0.0,0.0,0.3655,0.298,0.013933333333333334,0
1,84,1.0,1.0,1.0,0.0,179.0,199.0,199.0,239.0,93.0298,137.58595,98.50444999999999,22.67915,26.74175,199.0,199.0,0.0,0.0,0.0,0.0,1.4612,1.28895,0.04825,1
1,85,1.0,1.0,1.0,0.0,214.25,219.25,219.25,134.5,163.472225,291.7278,123.95497499999999,101.611025,102.94655,219.25,219.25,0.0,0.0,0.0,0.0,-0.8323,-0.209175,0.0199,0
1,86,1.0,1.0,1.0,0.0,119.5,259.0,259.0,219.0,66.08185,91.9336,25.45585,107.38759999999999,84.1247,259.0,259.0,0.0,0.0,0.0,0.0,1.10195,1.5692,0.0294,0
1,87,1.25,1.25,1.0,0.0,104.5,174.25,179.25,214.5,335.59355000000005,364.21360000000004,80.214775,303.49920000000003,97.66025,234.25,206.875,0.25,99.75,0.75,199.5,1.5777,1.7037,0.030075,1
1,88,1.0,1.0,1.0,0.0,199.0,259.0,259.0,239.0,391.2994,162.6968,186.2713,227.7158,199.1394,259.0,259.0,0.0,0.0,0.0,0.0,-0.0258,0.9162,0.0402,0
1,89,1.0,1.0,0.6666666666666666,1.0,66.33333333333333,166.33333333333334,166.33333333333334,106.33333333333333,65.52363333333334,369.15136666666666,77.51336666666667,85.8223,91.55266666666667,192.66666666666666,192.66666666666666,0.0,0.0,0.0,0.0,0.7686999999999999,0.9212000000000001,0.029300000000000003,0
1,9,1.3333333333333333,1.3333333333333333,1.0,0.0,99.33333333333333,125.66666666666667,178.66666666666666,205.33333333333334,191.46493333333333,385.09953333333334,167.1983,39.6829,46.187999999999995,178.66666666666666,129.0,0.0,0.0,0.0,0.0,0.13823333333333332,0.19039999999999999,0.022933333333333333,0
1,90,1.0,1.0,1.0,0.0,249.0,358.5,358.5,249.0,52.5381,259.17425,53.4813,61.3203,52.81524999999999,358.5,358.5,0.0,0.0,0.0,0.0,-0.18830000000000002,0.6512,0.07435,0
1,91,1.5,1.6666666666666667,1.0,0.0,202.5,199.33333333333334,232.66666666666666,229.16666666666666,161.55231666666666,167.95173333333332,154.8285,60.58035,66.99765000000001,245.83333333333334,183.72221666666667,0.5,152.66666666666666,0.5,225.66666666666666,1.0201833333333334,1.1016,0.02195,1
1,92,1.0,1.0,1.0,0.0,299.0,249.0,249.0,229.0,99.31635,210.17419999999998,117.34385,36.3257,32.2645,249.0,249.0,0.0,0.0,0.0,0.0,0.8401,1.7096,0.032799999999999996,0
1,93,1.0,1.0,1.0,0.0,172.5,195.83333333333334,195.83333333333334,166.0,152.49685,253.22138333333336,81.35770000000001,96.97710000000001,88.95819999999999,195.83333333333334,195.83333333333334,0.0,0.0,0.0,0.0,0.40509999999999996,1.0986,0.01485,0
1,94,1.0,1.0,1.0,0.0,259.5,359.0,359.0,169.5,60.52415,61.94855,86.59665,36.2554,23.8173,359.0,359.0,0.0,0.0,0.0,0.0,0.7591,1.9801,0.06045,0
1,95,1.25,1.25,1.0,0.0,144.25,224.25,269.0,99.75,173.30275,325.0983,175.7506,58.047275,91.27785,219.25,149.5,0.25,5.0,0.0,10.0,0.615725,0.516225,0.039850000000000003,0
1,96,1.0,1.0,1.0,0.0,199.0,183.2,183.2,155.4,107.38580000000002,169.69866,78.32626,71.9906,87.80382,183.2,183.2,0.0,0.0,0.0,0.0,0.8843,1.1741,0.02356,1
1,97,1.0,1.0,1.0,0.0,258.75,278.75,278.75,274.0,114.787225,120.34989999999999,96.945875,56.405825,53.19075,278.75,278.75,0.25,59.75,0.25,59.75,1.0932250000000001,0.782725,0.053849999999999995,1
1,98,1.3,1.6,1.0,0.5,155.5,199.2,270.9,211.1,94.77986,162.93551,93.71567999999999,61.92904,102.65462,286.8,237.7,0.3,370.2,0.2,175.2,0.4612,0.7149,0.02018,1
1,99,1.25,1.25,0.5,0.5,208.75,149.0,183.75,124.0,96.34297500000001,208.83677500000002,103.438025,67.3026,72.47672500000002,183.75,154.0,0.0,0.0,0.25,0.0,0.47400000000000003,0.668375,0.026175,0
10,1,1.0,1.0,1.0,0.0,189.0,159.0,159.0,169.0,258.72,557.4768,242.90245000000002,86.71375,72.2933,159.0,159.0,0.0,0.0,0.0,0.0,0.08875,0.204,0.0208,1
10,10,1.3333333333333333,1.1666666666666667,0.8333333333333334,0.16666666666666666,129.33333333333334,155.83333333333334,179.0,162.33333333333334,585.7852833333333,699.2772,192.59193333333334,275.75673333333333,290.93149999999997,235.16666666666666,162.33333333333334,0.3333333333333333,377.6666666666667,0.16666666666666666,245.0,0.3414,0.44648333333333334,0.04025,2
10,100,1.0,1.0,1.0,0.0,80.0,99.0,99.0,119.0,269.0376,489.5575,342.358,80.3197,76.8847,99.0,99.0,0.0,0.0,0.0,0.0,0.4355,0.343,0.0134,0
10,101,1.0,1.0,1.0,0.0,109.5,139.0,139.0,109.5,723.9358,497.97995000000003,607.1831999999999,126.15125,119.89269999999999,139.0,139.0,0.5,368.0,0.0,69.5,0.06125,0.0565,0.0359,0
10,102,1.0,1.0,1.0,0.0,99.0,109.0,109.0,198.5,307.30465,540.95425,307.05870000000004,68.77785,66.3742,109.0,109.0,0.0,0.0,0.0,0.0,0.045250000000000005,0.237,0.019450000000000002,1
10,103,1.0,1.0,1.0,0.0,80.0,100.0,100.0,358.0,248.6765,468.0021,326.9557,87.4371,85.6169,100.0,100.0,0.0,0.0,0.0,0.0,0.1335,0.3965,0.0139,0
10,104,1.6666666666666667,1.6666666666666667,1.0,0.0,225.33333333333334,99.33333333333333,185.66666666666666,99.66666666666667,149.09976666666668,360.28700000000003,135.3208,40.338433333333334,48.08753333333333,185.66666666666666,106.16666666666667,0.0,0.0,0.0,0.0,0.3728,0.3319666666666667,0.04096666666666667,1
10,106,1.0,1.0,1.0,0.0,99.0,80.0,80.0,179.0,250.3003,44.78,273.4685,74.3303,68.8204,80.0,80.0,0.0,0.0,0.0,0.0,-0.0342,0.5288,0.022,1
10,107,1.0,1.0,0.6666666666666666,0.3333333333333333,92.66666666666667,99.33333333333333,99.33333333333333,66.33333333333333,438.19896666666665,30.0578,425.7712333333334,66.94766666666666,60.47533333333333,99.33333333333333,99.33333333333333,0.6666666666666666,66.33333333333333,0.3333333333333333,26.666666666666668,0.23213333333333333,0.23213333333333333,0.0299,2
10,108,1.0,1.0,1.0,0.0,109.5,99.5,99.5,129.5,421.9288,188.6942,427.7639,72.9868,71.51245,99.5,99.5,0.0,0.0,0.0,0.0,0.1493,0.3008,0.01915,1
10,109,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333,105.66666666666667,99.66666666666667,132.66666666666666,212.0,561.1591,84.16696666666667,595.4439666666667,42.2373,55.30076666666667,132.66666666666666,102.83333333333333,0.6666666666666666,265.0,0.3333333333333333,0.0,0.2348333333333333,0.31433333333333335,0.0332,1
10,11,2.0,2.0,1.0,0.0,0.0,80.0,179.0,99.0,0.0,70.8025,0.0,57.2451,56.4646,179.0,89.5,0.0,0.0,0.0,0.0,0.1139,0.1169,0.0165,1
10,110,1.0,1.0,1.0,0.0,179.0,169.0,169.0,149.0,223.70655,333.13125,210.39864999999998,86.8145,92.16505000000001,169.0,169.0,0.0,0.0,0.0,0.0,0.003,0.007,0.0261,1
10,111,1.0,1.0,0.5,0.5,199.0,248.5,248.5,368.0,678.12475,533.5434,623.08315,77.3646,80.4169,248.5,248.5,0.0,0.0,0.0,0.0,0.1735,0.374,0.04005,1
10,114,1.0,1.0,1.0,0.0,80.0,139.0,139.0,179.0,919.2346,72.7496,949.2102,37.1618,50.7568,139.0,139.0,0.0,0.0,0.0,0.0,0.1265,0.29,0.0434,0
10,115,1.5,1.5,1.0,0.0,169.0,89.5,149.0,228.5,133.8715,256.9673,113.5347,72.34575,78.14304999999999,149.0,99.25,0.0,0.0,0.0,0.0,0.09925,0.3095,0.030350000000000002,1
10,119,1.4,1.6,1.0,0.4,87.6,91.4,147.0,179.2,169.6778,78.41594,150.06056,69.3078,60.79042,218.8,183.0,0.0,0.0,0.0,0.0,0.3603,0.3603,0.06076,2
10,12,1.3333333333333333,1.3333333333333333,0.3333333333333333,0.6666666666666666,125.66666666666667,172.33333333333334,199.0,99.33333333333333,335.10493333333335,117.43939999999999,250.70716666666667,83.616,53.1217,199.0,155.83333333333334,0.3333333333333333,79.33333333333333,0.0,0.0,0.5799666666666666,0.7158000000000001,0.035899999999999994,1
10,120,1.0,1.0,1.0,0.0,152.33333333333334,139.0,139.0,99.33333333333333,410.5851,638.1679666666666,428.7108333333333,108.63053333333335,119.4893,139.0,139.0,0.3333333333333333,112.66666666666667,0.0,33.0,0.2878,0.27446666666666664,0.043699999999999996,1
10,121,2.0,2.0,1.0,0.0,298.0,179.0,358.0,179.0,45.401,0.0,96.0417,52.3116,37.0844,358.0,179.0,0.0,0.0,0.0,0.0,0.2943,0.2943,0.1079,0
10,122,1.0,1.0,1.0,0.0,139.33333333333334,146.0,146.0,212.0,367.4843333333333,225.08586666666665,370.6095,46.135766666666676,41.12436666666667,146.0,146.0,0.3333333333333333,73.0,0.3333333333333333,73.0,0.1283,0.3958,0.025933333333333336,0
10,123,4.0,4.0,1.0,0.0,179.0,80.0,676.0,616.0,58.3802,0.0,73.5527,127.3941,71.6467,676.0,169.0,0.0,0.0,0.0,0.0,0.2558,0.1808,0.1498,2
10,124,1.0,1.0,1.0,0.0,99.0,139.0,139.0,338.0,454.303,138.9541,489.5222,45.853,43.6578,139.0,139.0,0.0,0.0,0.0,0.0,0.4138,0.1163,0.0185,0
10,125,1.3333333333333333,1.2222222222222223,0.6666666666666666,0.8888888888888888,92.77777777777777,99.55555555555556,117.33333333333333,119.33333333333333,442.3976666666667,441.65308888888893,401.6634222222222,75.33197777777778,73.50108888888889,165.77777777777777,114.88888888888889,0.7777777777777778,2231.222222222222,0.3333333333333333,563.8888888888889,0.38663333333333333,0.19035555555555556,0.02597777777777778,2
10,127,1.0,1.0,0.3333333333333333,0.6666666666666666,218.66666666666666,152.33333333333334,152.33333333333334,192.0,358.1089666666667,346.9848666666667,385.5106333333333,47.12956666666667,48.3521,152.33333333333334,152.33333333333334,0.0,0.0,0.0,0.0,0.2306,0.5562666666666667,0.020166666666666666,0
10,130,1.1428571428571428,1.1428571428571428,1.0,0.0,187.42857142857142,178.85714285714286,198.71428571428572,193.0,213.13975714285715,266.36678571428575,192.4705,74.62835714285714,56.133514285714284,201.57142857142858,181.71428571428572,0.2857142857142857,142.0,0.14285714285714285,99.42857142857143,0.2763857142857143,0.24774285714285713,0.01855714285714286,1
10,132,1.1,1.0,1.0,0.8,201.0,199.0,199.0,208.9,256.40096,315.93079,230.64742,56.33704,54.69376,201.0,184.1,0.7,1056.6,0.4,366.3,0.3407,0.4973000000000001,0.02377,1
10,133,1.0,1.0,1.0,0.0,204.0,209.0,209.0,184.0,305.66795,374.701225,267.511825,85.05522500000001,82.343575,209.0,209.0,0.0,0.0,0.0,0.0,0.15625,0.205,0.014950000000000001,1
